id,album,artist,title,2024-09-29
10448,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","Peace of Mind",
1045,"Resident Evil 3","Masami Ueda, Saori Maeda","The Doomed City",
10451,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","A Heavy Heart",
10454,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","Myth of Fate",
10457,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","STAR OCEAN  FOREVER",
10458,"Rogue Galaxy Premium Arrange","Kenji Ito","THE CASTLE IN THE AIR",
10459,"Rogue Galaxy Premium Arrange","Noriyuki Iwadare","DREAMING MY WAY HOME ~ Ending Theme",
1046,"Resident Evil 3","Masami Ueda, Saori Maeda","Free From Fear",
10460,"Rogue Galaxy Premium Arrange","Takayuki Aihara","THE LABYRINTH",
10462,"Rogue Galaxy Premium Arrange","Shinji Hosoe","PLANET ZELARD",
10463,"Rogue Galaxy Premium Arrange","Yoko Shimomura","THE CRISIS",
10464,"Rogue Galaxy Premium Arrange","Yasunori Mitsuda","THE THEME OF ROGUE GALAXY",1018
10465,"Love SQ","→Pia-no-jaC←","Battle on the Big Bridge ~ Dancing Mad ~ One-Winged Angel",
10466,"Love SQ","muZik","The Great Virtue of Gathering Mana's Spirit ~ Theme of Mana ~ Hometown Domina",
10468,"Love SQ","note native","Romancing SaGa (note native remix) Opening Title ~ Battle 1 ~ Decisive Battle! Saruin ~ Ending Theme",
10469,"Love SQ","no.9","Prelude",
10471,"Love SQ","SEXY-SYNTHESIZER","Frog's Theme ~ Fanfare 1 (SEXY-SYNTHESIZER remix)",
10472,"Love SQ","NOVOISKI","Chrono Trigger",
10473,"Love SQ","PE'Z","FINAL FANTASY Main Theme",
10474,"Love SQ","livetune","Outskirts of Time (livetune remix)",
10476,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Airy Feathers for Piano",
10477,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","GENUINE GIRL for Piano",
10478,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Legendary Sword for Piano",
10479,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Song of Freedom Fighters",
10480,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Wind ~Scarlet Wind~",
10481,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Gantz's Theme ~Teach Me Please~",
10482,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Men's Dirge",
10483,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","HOPPING SUN",
10484,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","The Lion's Banner",
10485,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","Shenmue",991
10486,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","Endless Earth",
10487,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","The Beggar",
10488,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","The Morning Fog's Wave",
10489,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","A New Journey",
10491,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Beat of Illusion",
10492,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Deceitful Wings (Album Mix)",
10493,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Inferno",
10494,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Phantom Wings",
10495,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Horned Enigma",
10496,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Huge Game Table",
10497,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","The Tower of No Return",
10498,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Duke of Stratosphere",
10499,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Ferocious Drive",
105,"Banjo-Kazooie","Grant Kirkhope","Treasure Trove Cove",
1050,"Resident Evil: The Umbrella Chronicles","Masafumi Takada, Jun Fukuda","Sympathy For The Zombie",
10503,"Beer SQ","RF","LIVE A LIVE WANDERER",
10504,"Beer SQ","MOHIKAN FAMILY'S","Seiken Densetsu 3 Can You Fly Sister?",
10505,"Beer SQ","Yuki Noma (Drakskip)","SaGa Frontier 2 Roman & Vorspiel",
10506,"Beer SQ","Sword of the Far East","UNLIMITED:SaGA The Seven Travelers",
10507,"Beer SQ","Blue Moon Quartet","Chrono Trigger Guardia Millennial Fair",991
10508,"Beer SQ","Daikichi Yoshida","FINAL FANTASY Prelude",
1051,"Resident Evil: The Umbrella Chronicles","Masafumi Takada, Jun Fukuda","White Out",
10510,"Beer SQ","Rio Okano","FINAL FANTASY VI Spinach Rag ~ Character Medley",1018
10512,"Dragon Quest IV","Patrick Waters","Seven Fantasies for Piano: IV Sea Breeze",
10513,"NiGHTS into Dreams...","Emunator","Sleepless Nights (Gate of Your Dream)",991
10514,"NiGHTS into Dreams...","Skrypnyk","Celebration Remix (2006 Edit)",991
10515,"NiGHTS into Dreams...","Skrypnyk","Going Home",
10516,"NiGHTS into Dreams...","prozax","Good NiGHT",
10517,"Metal Kombat For The Mortal Man","Powerglove","Vanquish The Horrible Night",
10518,"Metal Kombat For The Mortal Man","Powerglove","So Sexy Robotnik",
10519,"Metal Kombat For The Mortal Man","Powerglove","Red Wings Over Baron",
1052,"Resident Evil: The Umbrella Chronicles","Masafumi Takada, Jun Fukuda","Live Evil",
10520,"Metal Kombat For The Mortal Man","Powerglove","Fight On",
10521,"Metal Kombat For The Mortal Man","Powerglove","Holy Orders (Be Quick And Just Shred)",
10522,"Metal Kombat For The Mortal Man","Powerglove","Power, Wisdom, Courage",
10523,"Metal Kombat For The Mortal Man","Powerglove","Metal Kombat For The Mortal Man",
10524,"Metal Kombat For The Mortal Man","Powerglove","Mario Minor",
10526,"Metal Kombat For The Mortal Man","Powerglove","Omnishred (We're Gonna Need A Bigger Sword)",
10527,"Al-Qadim: The Genie's Curse","ellywu2","Magic Lamp",
10529,"Mega Man 5","Chronodin","The Law of Gravity",1018
1053,"Resident Evil 4","Misao Senbongi, Shusaku Uchiyama","The Mercenaries ~ Wesker",
10530,"Total Pwnage","Powerglove","Tetris",
10531,"Total Pwnage","Powerglove","The Decisive Battle",
10532,"Total Pwnage","Powerglove","Power Rangers",
10533,"Total Pwnage","Powerglove","Dr. Wily's Theme",
10535,"Total Pwnage","Powerglove","Mute City",
10538,"The Legend of Zelda: Four Swords Adventures","ZREO","Frozen Hyrule (ZREO)",
10539,"3D Pinball: Space Cadet","Danimal Cannon","Apparently This Game Has Music",
1054,"Resident Evil 4","Misao Senbongi, Shusaku Uchiyama","Krauser",
10541,"Donkey Kong Country 3: Dixie Kong's Double Trouble!","Lampje4life","Reflected Falls",
10542,"Mega Man 6 - Intercontinental Contenders","Vurez","Wind Swoop",
10543,"Mega Man 6","Vurez","Fortress of the Knight",
10544,"Mega Man 6 - Intercontinental Contenders","Vurez","Flaming Desert Sand",
10545,"Mega Man 6 - Intercontinental Contenders","Vurez","Silver Setting Sun",
10546,"Mega Man 6","Vurez","Flurry of Frozen Fury",991
10547,"Mega Man 6 - Intercontinental Contenders","Vurez","Rising Sun Warrior",
10548,"Mega Man 6 - Intercontinental Contenders","Vurez","Amazonian Flower",
10549,"Mega Man 6","Vurez","Odyssey Beyond the Falls",
1055,"Resident Evil 4","Misao Senbongi, Shusaku Uchiyama","The Mercenaries ~ Hunk",
10550,"Lufia & the Fortress of Doom","avaris","That Girl I Knew",
10551,"Sonic the Hedgehog 3","DarkeSword","Polar Crush",991
10553,"R-Type","J Krafft","Lost In Space",991
10554,"The Legend of Zelda","Ailsean","One Link to Rule them All",
10555,"The Legend of Zelda","ZREO","End Credits",
10556,"The Legend of Zelda","ZREO","Title Theme",
10557,"The Legend of Zelda","CarboHydroM","Sword Of Hope",
10558,"The Legend of Zelda","Mustin","No Way Out",
10560,"The Legend of Zelda: Twilight Princess","ZREO","Lake Hylia",
10562,"The Legend of Zelda: Twilight Princess","ZREO","Hyrule Field on Foot",
10563,"The Legend of Zelda: Twilight Princess","ZREO","Midna Suite",
10564,"The Legend of Zelda: Twilight Princess","ZREO","Sacred Grove",
10565,"The Legend of Zelda: Twilight Princess","ZREO","Ordon Village",
10566,"The Legend of Zelda: Twilight Princess","ZREO","Hyrule Field on Horse",
10567,"The Legend of Zelda: Twilight Princess","ZREO","Kakariko Village",
10569,"The Legend of Zelda: Spirit Tracks","Manuel Mora","Spirit Tracks (Theme)",
1057,"Resident Evil 4","Misao Senbongi, Shusaku Uchiyama","Sorrow (Ending Credits)",
10572,"Ghosts'n Goblins","Nada","Bossa 'n Goblins",
10573,"Parodius","Manuel Mora","Parodius Theme",
10575,"Super Metroid ~Reserve Tank VARIAtions~","Joren de Bruin (Tensei-San)","bLiNd Metallic Hope",
10577,"Super Metroid ~Reserve Tank VARIAtions~","Strike911","Eat This, bLiNd",
10578,"Super Metroid ~Reserve Tank VARIAtions~","Nario","bLiNd's Snowy Brinstar",991
10579,"Super Metroid ~Reserve Tank VARIAtions~","The Coop","Brinstar's Good Enough",
10581,"Super Metroid","bLiNd","Jade Catacombs",
10582,"Super Metroid ~Reserve Tank VARIAtions~","Jewbei","From Brinstar, to bLiNd",
10583,"Super Metroid ~Reserve Tank VARIAtions~","PrototypeRaptor","One More Time, Just Once!",
10585,"Super Metroid ~Reserve Tank VARIAtions~","Bren","The Planet's Call",991
10587,"Super Metroid ~Reserve Tank VARIAtions~","zykO","The Man Who Could Suddenly See",
10589,"Super Metroid ~Reserve Tank VARIAtions~","k-wix","Unknown Origin",
1059,"Resident Evil 4","Misao Senbongi, Shusaku Uchiyama","Back-Up",
10591,"Super Metroid ~Reserve Tank VARIAtions~","Mano","Uplifter",
10593,"Super Metroid ~Reserve Tank VARIAtions~","Sengin","Groovin' to a Star",
10594,"Super Metroid","DarkeSword","Heat Vision",
10595,"Super Metroid","Nutritious","The Galaxy Awaits",
10596,"Super Metroid ~Reserve Tank VARIAtions~","José the Bronx Rican","Just How Deep",991
10597,"Super Metroid ~Reserve Tank VARIAtions~","Electric Concerto","My Minute",
10598,"Super Metroid ~Reserve Tank VARIAtions~","Another Soundscape","Energy Recharge",
10599,"Super Metroid ~Reserve Tank VARIAtions~","Vivi22","I Ain't Afraid of no Pterodactyl",
106,"Banjo-Kazooie","Grant Kirkhope","Mumbo's Mountain",
10600,"Music System 2","Zebes System","Moon Theme (DuckTales)",
10601,"Music System 2","Zebes System","The Doom Master (DOOM)",
10603,"Music System 2","Zebes System","Ghost n Goblins Theme (Ghost 'n Goblins)",
10604,"Music System 2","Zebes System","Moon Patrol Theme (Moon Patrol)",
10607,"Music System 2","Zebes System","Ridley Battle (Super Metroid)",
10608,"Music System 2","Zebes System","Super Mario Bros. 2 Ending (Super Mario Bros. 2)",
10609,"Music System 2","Zebes System","Jungle Theme (Contra)",
10610,"Music System 2","Zebes System","Another Winter (Scott Pilgrim vs. The World: The VideoGame)",
10611,"Music System 2","Zebes System","Bucky o Hare Medley (Bucky o Hare)",
10612,"Music System 2","Zebes System","Castlevania Medley (Castlevania Saga)",
10613,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North, Kae","Star of Hope",
10614,"Time & Space ~ A Tribute to Yasunori Mitsuda","Vampire Hunter Dan","Song of Feeling",
10615,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North","June Mermaid",
10617,"Time & Space ~ A Tribute to Yasunori Mitsuda","mp","Parallelism",
10619,"Time & Space ~ A Tribute to Yasunori Mitsuda","Vampire Hunter Dan","To Times Once Forgotten",
10620,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North","Gentle Wind",991
10621,"Time & Space ~ A Tribute to Yasunori Mitsuda","Kae","The Girl Forgotten by Time",
10622,"Time & Space ~ A Tribute to Yasunori Mitsuda","Ailsean","The Boy That Feared Time",
10623,"Time & Space ~ A Tribute to Yasunori Mitsuda","Ailsean, Dale North, mp, Roy McClanahan","A Hero's Judgement",1018
10624,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North, mp","Wings of Time",
10625,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North, Kae, mp","Shake the Heavens",
10626,"Time & Space ~ A Tribute to Yasunori Mitsuda","Vampire Hunter Dan","Journey for Her Thoughts",
10627,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North, mp","Navigation Is Key!",991
1063,"Resident Evil Code: Veronica","Takeshi Miura, Hijiri Anze, Sanae Kasahara","Opening - Claire Version",991
10631,"Super Mario Kart","Blitz Lunar","Rainbow Road Pentagon Path",
10632,"Super Mario Kart","Mustin, William Reyes","Racing Rainbow Road",
10633,"Super Mario Kart","CarboHydroM","Secret 1000cc Mode",
10634,"Time's End: Majora's Mask Remixed","Theophany","Healing the Great Fairy",
10636,"Time's End: Majora's Mask Remixed","Theophany","Clocktown",
10637,"Time's End: Majora's Mask Remixed","Theophany","Terrible Fate",
10638,"Time's End: Majora's Mask Remixed","Theophany","Lovers Mask",991
10639,"Time's End: Majora's Mask Remixed","Theophany","Time's End",
1064,"Resident Evil Code: Veronica","Takeshi Miura, Hijiri Anze, Sanae Kasahara","The Theme of Tyrant 3- Version B",
10642,"Final Fantasy IV","Aaron Ackerson","Chocobo (Strings And Winds)",
10643,"Final Fantasy IV","FlextoneJunkie","Cry in sorrow, the 80s are over",
10644,"Final Fantasy IV","Roger Matthews","Zeromus: Essence of Odium",
10645,"Final Fantasy IV","Chronodin","Dies Irae",
10646,"Final Fantasy IV","Ailsean, Mustin","Uematsu-san Just Wanna Have Fun",
10647,"Tintin On The Moon","BeeZerk","Tintin on the Moon Remix",
10648,"Killer Instinct (SNES)","JD Harding","Reflex",1018
10649,"Mechwarrior 2: Mercenaries","Scott Peeples","Mecharok",
1065,"Resident Evil Code: Veronica","Takeshi Miura, Hijiri Anze, Sanae Kasahara","A Moment of Relief",
10651,"Bomber Blue / Gallant Green","Rare Candy","Final Fantasy IV - Boss Battle",
10652,"Bomber Blue / Gallant Green","Rare Candy","Mega Man 9 - Tornado Man",
10653,"Bomber Blue / Gallant Green","Rare Candy","Cave Story - Plantation",
10654,"Bomber Blue / Gallant Green","Rare Candy","Super Mario World 2: Yoshi's Island - Athletic",
10655,"Bomber Blue / Gallant Green","Rare Candy","Pokemon (R/B/Y/LG/FR) - Trainer Battle, Gym Leader Battle",
10656,"Bomber Blue / Gallant Green","Rare Candy","The Legend of Zelda : A Link to the Past - Dark World",1018
10657,"Bomber Blue / Gallant Green","Rare Candy","StarTropics - Dungeon",
10658,"Bomber Blue / Gallant Green","Rare Candy","Street Fighter 2 - Intro, Ken's Theme, Ryu's Theme",
10659,"Bomber Blue / Gallant Green","Rare Candy","Mega Man X - Storm Eagle",
10661,"Bomber Blue / Gallant Green","Rare Candy","Chrono Trigger - Undersea Palace, Schala's Theme",
10662,"Bomber Blue / Gallant Green","Rare Candy","Kirby's Dreamland - Sand Canyon 2, Green Greens",
10663,"Sonic Advance","Manuel Mora","Ice Mountain Zone",
10664,"Spectrum of Mana","Mega Beardo, Travis Morgan","The Great Sprite Hope",
10665,"Spectrum of Mana","Dr. Manhattan","The Rabbit Hole",1018
10666,"Spectrum of Mana","Travis Morgan, Adam Henry","Stainless Steel and Snare",
10667,"Spectrum of Mana","Ailsean","Give Time Its Proper Love",991
10668,"Spectrum of Mana","norg","Like a Boss",
10669,"Spectrum of Mana","Amanda Lepre","Monarch on the Shore",
1067,"Resident Evil Code: Veronica","Takeshi Miura, Hijiri Anze, Sanae Kasahara","The Suspended Doll",
10670,"Spectrum of Mana","Viking Guitar","Sword From Stone",
10671,"Spectrum of Mana","Descendants of Erdrick, Jameson Sutton","Star of Darkness",
10672,"Spectrum of Mana","Jen Rose, the Jentlemen","Atop a Dragon White",
10673,"Spectrum of Mana","Amanda Lepre","Arid Sands",
10677,"Spectrum of Mana","Cory Johnson","Fond Memories",
10678,"Spectrum of Mana","Tim Yarbrough","Forest Lesson",
10682,"Spectrum of Mana","WARK","Echoes of the Exiled",
10685,"Spectrum of Mana","Julia Seeholzer","Voyage",
10688,"Spectrum of Mana","William Reyes","Together Always",
10689,"Spectrum of Mana","Travis Morgan","In the Dead of Night",
1069,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","Credit Line of Whole Staff",
10690,"Spectrum of Mana","Lobos, Travis Morgan","On the Wings of Dragons",
10691,"Spectrum of Mana","Careless","Girl, You Got a Nice Beard",
10692,"Spectrum of Mana","Stemage","NOW IS THE TIME FOR NOMENCLATURE",
10693,"Spectrum of Mana","Dr. Manhattan","Steampunk Funk",
10695,"Spectrum of Mana","Jameson Sutton","Assault on the Witch's Castle",
10696,"Spectrum of Mana","Cory Johnson","A Bell is Tolling",
10697,"Spectrum of Mana","Hat","At Least You Got 'Em",
10698,"Spectrum of Mana","Demonstray","Survivors of the Storm",
107,"Banjo-Kazooie","Grant Kirkhope","Click Clock Wood",
1070,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","Leon With Claire",
10700,"Spectrum of Mana","housethegrate","Hear the Whispers of Gaia",1018
10701,"Alex Kidd In Shinobi World","Manuel Mora","Stage 1",
10703,"Sonic Adventure 2","Daniel Lippert","Dashing Harmony",
10704,"Sonicesque, Vol. I","Karl Brueggemann","Flicker Island",
10706,"Sonicesque, Vol. I","Karl Brueggemann","File Select",
10707,"Sonicesque, Vol. I","Karl Brueggemann","Shadow Cliff",
10708,"Sonicesque, Vol. I","Karl Brueggemann","Grand Gizmo",
10709,"Sonicesque, Vol. I","Karl Brueggemann","Credits",
1071,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","The Second Malformation of 'G'",
10710,"Sonicesque, Vol. I","Karl Brueggemann","Sapphire Falls",991
10711,"Sonicesque, Vol. I","Karl Brueggemann","Magma Ruins",
10713,"Sonicesque, Vol. I","Karl Brueggemann","Big Bad Boss",991
10714,"Sonicesque, Vol. I","Karl Brueggemann","Crooked Caverns",
10715,"Sonicesque, Vol. I","Karl Brueggemann","Crystal Lake",1018
10717,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions","Area 88 Boss 5",
10718,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","FF3",
1072,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","Racoon City",
10720,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Tornado Man",
10722,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Gimmick",
10723,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Maunkey Island",1018
10724,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","sst",
10725,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Axelay",
10727,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Within The Giant",
10729,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","SMB3 Boss",
1073,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","Ada's Theme",
10730,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Hard Man",
10732,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Area 88 Enemy Air",
10737,"Rocklove","Colis Postal","The effluvium preparation (Rockman 3 / boss stage)",
10738,"Rocklove","Colis Postal","Up Draft (Rockman 6 / Mr.X stage)",
10741,"Rocklove","Colis Postal","Mad+Memories (Rockman 2 / wily stage)",
