id,album,artist,title,rating,Current score,votescore,rankscore,scoreDiff
30056,"Willow","Harumi Fujita, Yoshihiro Sakaguchi","Prologue",3.0222223,1036,60.444446,92.16040812372866,31.71596212372866
29703,"Castlevania: Spectral Interlude","Vladimir Tugay","Heart of Fire",3.4425533,1036,68.851066,92.24112879790772,23.390062797907717
30296,"IDKFA - Doom Soundtrack","Andrew Hulshult","Donna to the Rescue",3.5666666,1036,71.333332,92.13457750799134,20.80124550799134
29338,"BACKUP","Pegster McDudeson,Kain White","Desert Oasis",3.586207,1036,71.72414,92.30893416421814,20.58479416421814
30198,"Crash Bandicoot: The N. Sane Jam","Prjzcalavera","Dr Neo Cortex",3.58,1036,71.6,92.14749281586,20.54749281586001
30310,"Fire Emblem Music Collection ~Faith & Engagement~ Piano","Keiko","Dragon God Legend (A)",3.647619,1036,72.95238,92.13134868102418,19.178968681024173
30132,"Lunar Pool","Harmsing","Looser Tool",3.6981132,1036,73.962264,92.15072164282716,18.18845764282716
29528,"The Legend of Zelda: Oracle of Ages","DSC","Oracle of Ages/Seasons Medley",3.7069767,1036,74.139534,92.27018824061219,18.130654240612188
29707,"The Light Corridor","Alberto José González","Main Theme",3.7515152,1036,75.030304,92.23789997094056,17.20759597094056
29244,"Songs from a Nightmare","Omar1Up","Banjo Kazooie - Mad Monster Mansion",3.7785714,1036,75.571428,92.31862064511964,16.74719264511964
29670,"Ecco: The Tides of Time","ThePlasmas","Geofractura",3.8055556,1036,76.11111199999999,92.2508152788092,16.139703278809208
3012,"Final Fantasy III (PSP)","Nobuo Uematsu, Tsuyoshi Sekito, Keiji Kawamori","Village of the Ancients",3.8055556,1036,76.11111199999999,92.15395046979432,16.042838469794333
296,"Breath of Fire V: Dragon Quarter","Hitoshi Sakimoto","Maddening Spirit",3.825532,1036,76.51064,92.2605017597107,15.749861759710711
29802,"Piano Collections: Pokémon Red/Blue/Yellow","Trevor Alan Gomes","Game Corner",3.8451612,1036,76.90322400000001,92.21206935520325,15.308845355203246
3033,"Final Fantasy XIII-2","Masashi Hamauzu","Final Fantasy XIII-2 - Wishes -",3.8529413,1036,77.058826,92.12811985405702,15.069293854057022
29674,"Undertale","Faseeh, Tiago Rodrigues","Chaos, Cookies, and Cider",3.9568627,1036,79.137254,92.24758645184204,13.11033245184204
29750,"Secret of Mana: Resonance of the Pure Land","Jorito, JohnStacy, Lauren the Flute","A Wistful Heart",3.9581394,1036,79.16278799999999,92.23144231700623,13.068654317006235
29348,"Candy Corn II: The Sequeling","YoshiBlade","Cave Mushrooms",3.9927273,1036,79.854546,92.30570533725097,12.45115933725097
29910,"RuneScape","James Hannigan","Village Life",4.012121,1036,80.24242,92.17978108553163,11.937361085531634
30417,"Piano Collections NieR:Automata","Keiichi Okabe","Piano: City Ruins",4.0375,1036,80.75,92.12489102708986,11.374891027089859
29758,"Secret of Mana: Resonance of the Pure Land","Guifrog","Secret of Mozzarella",4.046154,1036,80.92308,92.22821349003907,11.305133490039069
29436,"Thunder Force IV (Lightening Force: Quest for the Darkstar)","Toshiharu Yamanishi","Stand Up Against Myself (Staff Roll)",4.051613,1036,81.03226,92.29601885634949,11.263758856349497
29817,"Piano Collections: Pokémon Red/Blue/Yellow","Trevor Alan Gomes","S.S. Anne",4.05625,1036,81.125,92.2088405282361,11.083840528236095
29595,"Metal Gear Solid 3: Snake Eater","DSC","Metal Gear Solid 3 Theme",4.088889,1036,81.77778,92.26373058667787,10.485950586677859
29871,"Hollow Knight","Christopher Larkin","Hollow Knight",4.092683,1036,81.85366,92.18946756643311,10.335807566433104
29363,"FTL: Faster Than Light","The Lost OST","To the Edge of Space",4.104762,1036,82.09524,92.30247651028381,10.207236510283806
29667,"Persona Q","Atsushi Kitajoh","The Infinite",4.1297297,1036,82.594594,92.25404410577637,9.659450105776372
29854,"Danganronpa","Masafumi Takada","BOX 16",4.152941,1036,83.05882,92.1991540473346,9.140334047334605
29876,"Hollow Knight","Christopher Larkin","Nightmare King",4.154286,1036,83.08572,92.18623873946595,9.100518739465954
29771,"Hero of Time (Music from The Legend of Zelda: Ocarina of Time)","Eric Buchholz","The Man with Evil Eyes",4.1642857,1036,83.285714,92.22175583610475,8.93604183610475
29940,"Final Fantasy XIV: Heavensward","Yukiko Takada","Grounded",4.1875,1036,83.75,92.1733234315973,8.423323431597296
30033,"Gley Lancer","Masanori Hikichi, Noriyuki Iwadare, Yoshiaki Kubotera, Isao Mizoguchi","Stage 5 (Huge Battleship)",4.204167,1036,84.08333999999999,92.16363695069582,8.080296950695825
29439,"Thunder Force IV (Lightening Force: Quest for the Darkstar)","Toshiharu Yamanishi","Sand Hell (Stage 4A)",4.247619,1036,84.95238,92.28956120241516,7.337181202415152
29524,"Pokémon Gold/Silver/Crystal","DSC","Violet City (DSC)",4.257143,1036,85.14286,92.27341706757935,7.130557067579346
29887,"Kid Icarus: Uprising","Noriyuki Iwadare, Natsumi Kameoka","Chapter 8: In the Space-Pirate Ship",4.2594595,1036,85.18919,92.18300991249879,6.993819912498793
30269,"What's Pink and Sucks?","Xoc","Butter Building",4.2594595,1036,85.18919,92.14103516192567,6.951845161925675
30025,"Owlboy","Jonathan Geer","Tropos By Day",4.2846155,1036,85.69231,92.16686577766298,6.474555777662971
29845,"Xenoblade Chronicles 2","Tomori Kudo, CHiCO","Death March with Torna",4.295,1036,85.9,92.20238287430178,6.30238287430177
2925,"Final Fantasy IV","Nobuo Uematsu","Fight 2",4.905618,1036,98.11236,92.31539181815248,5.796968181847518
30279,"Donkey Kong Country","Glejs","A Journey Through Grand Oceans",4.335593,1036,86.71186,92.13780633495851,5.42594633495851
29944,"Final Fantasy XIV: Heavensward","Ken Ito","Apologies",4.347619,1036,86.95238,92.17009460463014,5.217714604630132
2931,"Final Fantasy VIII","Nobuo Uematsu","Fisherman's Horizon",4.407595,1036,88.1519,92.3121629911853,4.160262991185306
29449,"Square Enix Piano Album","Delldongo","Corridors of Time (Chrono Trigger)",4.82,1036,96.4,92.28310354848084,4.1168964515191675
29414,"Cuphead","Kristofer Maddigan","One Hell Of A Time",4.4590907,1036,89.181814,92.29924768331665,3.117433683316648
29437,"Thunder Force IV (Lightening Force: Quest for the Darkstar)","Toshiharu Yamanishi","Because You're the Number One (Name Entry ~ Ace Ranking)",,1036,null,92.29279002938232,null
29444,"Square Enix Piano Album","Delldongo","Battle on the Big Bridge (FFXII Version) (Final Fantasy XII)",,1036,null,92.286332375448,null
29465,"Square Enix Piano Album","Delldongo","Meridian Child (Seiken Densetsu 3)",,1036,null,92.27987472151368,null
29761,"Secret of Mana: Resonance of the Pure Land","Fishy","Dragon Buster",4.35,1036,87,92.22498466307191,5.224984663071908
2983,"Final Fantasy XIII","Masashi Hamauzu","Blinded By Light",4.8464284,1036,96.928568,92.20561170126894,4.722956298731063
2975,"Final Fantasy V","Nobuo Uematsu","Spreading Vast Wings",4.45,1036,89,92.23467114397339,3.2346711439733866
29791,"Piano Collections: Chrono Trigger","Trevor Alan Gomes","At the End of Time",4.501818,1036,90.03636,92.21529818217041,2.1789381821704126
29563,"GoldenEye 007","DSC","Dam",4.54,1036,90.8,92.26695941364503,1.4669594136450286
2950,"Final Fantasy XII","Hitoshi Sakimoto","Clash on the Big Bridge ~FFXII Version~",4.6444445,1036,92.88888999999999,92.27664589454652,0.6122441054534704
29632,"Gravity Rush 2","Kohei Tanaka","Night Gale",,1036,null,92.25727293274353,null
29675,"Castlevania: Symphony of the Night","OceansAndrew","Legacy of Darkness",,1036,null,92.24435762487488,null
29773,"Hero of Time (Music from The Legend of Zelda: Ocarina of Time)","Eric Buchholz","Hero of Time",,1036,null,92.21852700913759,null
29861,"Danganronpa 2","Masafumi Takada","Beautiful Ruin",,1036,null,92.19592522036744,null
29866,"Danganronpa 2","Masafumi Takada","Class Trial (Odd Edition)",,1036,null,92.19269639340027,null
29920,"A Hat in Time","Pascal Michael Stiefel","Title Screen",4.5375,1036,90.75,92.17655225856446,1.426552258564456
30078,"Final Fantasy XV","Yoshitaka Suzuki,Yoko Shimomura","Crystalline Chill",4.6485715,1036,92.97143,92.15717929676148,0.814250703238514
30268,"What's Pink and Sucks?","Xoc","Forest",,1036,null,92.14426398889285,null
31487,"Quake","mikedm92","Slipgate",2.8291667,1036,56.583334,91.96990733266604,35.38657333266604
31537,"Golden Sun: The Lost Age","Chernabogue, Audio Mocha, Furilas","Au Clair de la Lune",3.0666666,1036,61.333332,91.94730554389591,30.61397354389591
30557,"Catch This!","69GuitarChick","Casino",3.344,1036,66.88,92.10228923831973,25.222289238319732
30968,"Final Fantasy X","ilp0","Fayth in You",3.6114285,1036,72.22857,92.02479739110781,19.796227391107806
31065,"Candy Corn III: Direct to Video","YoshiBlade","Python Man",3.7127273,1036,74.254546,92.01188208323916,17.757336083239153
30976,"Quarth","Jorito","Block Invaders",3.7209303,1036,74.418606,92.01833973717348,17.59973373717348
31187,"FATE: A Tribute to Majora's Mask","Laura Intravia","The True Face",3.7571428,1036,75.142856,91.9989667753705,16.85611077537051
31488,"Animal Crossing: New Leaf","Kade Kalka","Late-night Ambience",3.8666666,1036,77.333332,91.96667850569888,14.633346505698881
30541,"Catch This!","Nemix","Battle VS Wild Pokémon",3.9034483,1036,78.068966,92.10551806528689,14.036552065286884
31534,"Witch 'Em Up","RushJet1","Witch 'Em Up",3.90625,1036,78.125,91.95053437086307,13.825534370863068
30620,"Battle Kid: Fortress of Peril","Sivak","Area 01",3.936,1036,78.72,92.0861451034839,13.366145103483902
30584,"Tiny Barbarian DX","Jeff Ball","Tiny Tarzan",4.1185184,1036,82.370368,92.09906041135255,9.728692411352554
31052,"Seiken Densetsu 3: Songs of Light and Darkness","Meteo Xavier","Radiate Me – A Brief Dream of Victory",4.1571426,1036,83.142852,92.01511091020632,8.872258910206313
30456,"Clockwork","Nate Brooks","Prisoners of Fate",4.162963,1036,83.25926000000001,92.11843337315553,8.859173373155514
3154,"Cave Story 3D","Daisuke Amaya (Pixel), Danny Baranowsky","Living Waterway",4.162791,1036,83.25582,91.94407671692873,8.688256716928734
31208,"Zelda & Chill","Mikel, Dj CUTMAN","Lost Woods",4.1866665,1036,83.73333000000001,91.99573794840335,8.262407948403336
31220,"Hero of Legend: Volume 1","Super Marcato Bros.","Aurelia Sea",4.19,1036,83.80000000000001,91.99250912143619,8.192509121436174
30609,"Tiny Barbarian DX","Jeff Ball","Discovery",4.22,1036,84.39999999999999,92.08937393045107,7.689373930451083
30970,"Sophomore Year","OverClocked University, prophetik music","Eye of the Trigger",4.2290907,1036,84.58181400000001,92.02156856414064,7.439754564140628
30491,"Clockwork","Subversiveasset, Strings of the Woods","At The Bottom of the Night",4.274074,1036,85.48147999999999,92.10874689225405,6.627266892254056
30467,"Clockwork","Draskon","Dilemma of Prisoners",4.296,1036,85.92,92.11520454618837,6.195204546188364
30723,"Rivals of Aether","flashygoodness","Luna Ascension EX",4.814,1036,96.28,92.07000096864809,4.209999031351913
30751,"Ys VIII: Lacrimosa of Dana","Hayato Sonoda, Takahiro Unisuga","Origine Della Vita",4.4,1036,88,92.0603144877466,4.060314487746595
30429,"NieR:Automata","Shotaro Seo (MONACA)","Wretched Weaponry - 8-bit",4.47,1036,89.39999999999999,92.1216622001227,2.721662200122708
30490,"Clockwork","SwigglesRP","Title Theme",,1036,null,92.1119757192212,null
30596,"Tiny Barbarian DX","Jeff Ball","Hell Pig Warfare",,1036,null,92.0958315843854,null
31271,"Hometown Heroes: Town Themes Arranged","djpretzel","A Town That's Right for Me",3.9135134,1036,78.270268,91.98928029446903,13.719012294469024
31421,"Cyber City 2157","Jason Shaw","Inner Journey",4.163636,1036,83.27272,91.98282264053469,8.710102640534686
3138,"Flyff","soundTeMP","Mystery (Title Screen)",4.168182,1036,83.36364,91.98605146750187,8.622411467501863
31512,"Pokémon Ultra Sun/Moon","Minako Adachi, Go Ichinose, Junichi Masuda, Tomoaki Oga","Battle! (Team Galactic Leader Cyrus)",4.2136364,1036,84.272728,91.96022085176455,7.687492851764546
30923,"Super Mario Odyssey","Naoto Kubo","Fossil Falls",4.8805556,1036,97.611112,92.02802621807497,5.5830857819250355
30826,"The King of Fighters XIV","Rio \"88\" Hashikawa","Soy Sauce for Koyadofu (SOUTH TOWN TEAM)",4.3377776,1036,86.755552,92.04739917987796,5.291847179877962
31656,"OCTOPATH TRAVELER Arrangements Break & Boost","Yasunori Nishiki","Octopath Traveler -Main Theme-",4.3411765,1036,86.82353,91.9311614090601,5.10763140906009
30695,"Mamorukun Curse!","Yousuke Yasui","The Curse (Normal Boss)",4.348718,1036,86.97435999999999,92.07645862258241,5.102098622582417
3151,"Cave Story 3D","Daisuke Amaya (Pixel), Danny Baranowsky","Running Hell",4.3443036,1036,86.886072,91.9634496787317,5.0773776787317075
30683,"Mushihimesama","Masaharu Iwata","Furthermore, Cross the Desert Too - Stage 2",4.359091,1036,87.18182,92.07968744954957,4.897867449549565
31655,"OCTOPATH TRAVELER Arrangements Break & Boost","Yasunori Nishiki","Determination",4.372973,1036,87.45946,91.93439023602726,4.474930236027248
30602,"Tiny Barbarian DX","Jeff Ball","Tower of Suffering",4.382609,1036,87.65218000000002,92.09260275741823,4.440422757418219
31436,"Donkey Kong Country: Treetop Tunes","Metatron","In a Snow Bound Land",4.39375,1036,87.875,91.97959381356753,4.104593813567533
30920,"Super Mario Odyssey","Koji Kondo","Steam Gardens",4.8,1036,96,92.03125504504214,3.968744954957856
31525,"Pokémon Ultra Sun/Moon","Minako Adachi","Malie City (Day)",4.4486485,1036,88.97297,91.95376319783023,2.9807931978302236
31466,"A Certain Magical Virtual-On","Yuzo Koshiro","Streak of Black Sorrow",4.457778,1036,89.15556000000001,91.97313615963321,2.817576159633205
31140,"The Legend of Zelda Sound & Drama","Yoshiyuki Ito","Kakariko Village",4.4711113,1036,89.422226,92.00542442930484,2.5831984293048436
30717,"Rivals of Aether","flashygoodness","Glacial Bastion",4.475862,1036,89.51724,92.07322979561525,2.555989795615247
30661,"Versus Video Games 4","Daniel Tidwell","Cornered (Phoenix Wright Ace Attorney)",4.48,1036,89.60000000000001,92.08291627651674,2.4829162765167325
30756,"Ys VIII: Lacrimosa of Dana","Hayato Sonoda, Takahiro Unisuga","Vanishing Trail",4.709677,1036,94.19354,92.05708566077944,2.1364543392205633
30806,"Guilty Gear Xrd","Daisuke Ishiwatari, Norichika Sato","Marionette",4.509524,1036,90.19048,92.05062800684512,1.8601480068451224
30725,"Rivals of Aether","flashygoodness","Decisive Encounter (Omega ver.)",4.6926827,1036,93.85365399999999,92.06677214168093,1.786881858319063
31111,"Zelda Remixed","Besso0, GonZealous","Zora's Domain (from \"The Legend of Zelda: Ocarina of Time\") [Lo-fi Hip Hop Edit]",4.554167,1036,91.08333999999999,92.008653256272,0.9253132562720054
30853,"Fire Emblem Warriors","Yosuke Kinoshita, Kosuke Mizukami, Shin-ichiro Nakamura","Pressing the Attack",4.5666666,1036,91.33333199999998,92.0441703529108,0.7108383529108124
31463,"A Certain Magical Virtual-On","Yuzo Koshiro","Rising Blue",4.575862,1036,91.51724,91.97636498660037,0.45912498660037215
31542,"CrossCode","Deniz Akbulut","Bergen Trail",4.6181817,1036,92.363634,91.94084788996157,0.42278611003843025
30738,"The Legend of Zelda: The Wind Waker","ToxicxEternity","The Swaggin' Dragon",4.582222,1036,91.64444,92.06354331471377,0.41910331471376594
30770,"Xenoblade Chronicles 2","Tomori Kudo, CHiCO","Leftherian Archipelago",4.6037035,1036,92.07407,92.05385683381228,0.02021316618773028
30874,"2064: Read Only Memories","Aethernaut","Neo-SF Strut",,1036,null,92.04094152594362,null
3090,"Final Fantasy Tactics","Hitoshi Sakimoto","Random Waltz",,1036,null,92.03771269897646,null
30910,"Super Mario Odyssey","Naoto Kubo","Underground Moon Caverns",,1036,null,92.0344838720093,null
31155,"Zelda Cinematica: A Symphonic Tribute","Sam Dillard","Distant Shores",,1036,null,92.00219560233766,null
3152,"Cave Story 3D","Daisuke Amaya (Pixel), Danny Baranowsky","Toroko",,1036,null,91.95699202479739,null
31604,"Hylian Downfall","BadMojo","Final Boss",,1036,null,91.93761906299441,null
3166,"Guilty Gear XX","Daisuke Ishiwatari, Koichi Seiyama","Blue Water Blue Sky",,1036,null,91.92793258209294,null
32401,"Chiptunes = WIN: Volume 6","DonutShoes","All She Can Have",3.0823529,1036,61.647058,91.86335604274967,30.21629804274967
32809,"Journeys: FINAL FANTASY XIV Arrangement Album","THE PRIMALS","Exponential Entropy",3.225,1036,64.5,91.79555067643925,27.295550676439248
33126,"Weekly Treats: 2015","PANDAstar","Don't Give Up; It Gets Better",3.235294,1036,64.70588000000001,91.74388944496464,27.03800944496463
32989,"Forever Online","Balloonbear","Depth VIP",3.3333333,1036,66.666666,91.77617771463628,25.10951171463627
33263,"PERSONA SUPER LIVE P-SOUND STREET 2019 ~Q-ban Theater e Youkoso~","Yumi Kawamura, Shihoko Hirata","MAZE OF LIFE",3.4486487,1036,68.97297400000001,91.73743179103032,22.76445779103031
33125,"Weekly Treats: 2015","(T-T)b","Nova",3.45,1036,69,91.74711827193181,22.74711827193181
31931,"Dariusburst Remix Wonder World","Yasunori Mitsuda","The Arrival of Peace",3.5136364,1036,70.272728,91.90210196635562,21.629373966355615
32500,"Ollie King","Hideki Naganuma","Boarder 70",3.6040816,1036,72.081632,91.83752542701237,19.755893427012367
32523,"Timeless Ocean","Tibone, Krobonil","The Lagoon of Stonefish",3.616,1036,72.32000000000001,91.8342966000452,19.5142966000452
33101,"Swamps of Eden","Musho","Dreamtime",3.6235294,1036,72.47058799999999,91.7568047528333,19.28621675283331
32414,"Chiptunes = WIN: Volume 8","FlightWish","A Bossa Loafer at Heart",3.66,1036,73.2,91.85366956184818,18.653669561848176
33039,"FAMIFOOD","PROTO·DOME","Soda Swing",3.7294118,1036,74.588236,91.76326240676762,17.17502640676763
32998,"Psycho Somatic Generation","chibi-tech","Smugface Mafia",3.7789474,1036,75.578948,91.76972006070194,16.190772060701946
32408,"Chiptunes = WIN: Volume 8","Blake Inc.","Supersonic Proving Grounds",3.8,1036,76,91.86012721578251,15.860127215782512
32271,"Maiden Voyage: A Star Ocean Tribute","M-H","The Seventh Purpose",3.8296297,1036,76.59259399999999,91.87304252365116,15.280448523651174
32410,"Chiptunes = WIN: Volume 8","PICE","Home",3.86,1036,77.2,91.85689838881534,14.656898388815335
32666,"The Humans Are Coming: Volume 1","On Being Human","Technodrome Stage - TMNT 4: Turtles in Time",3.9714286,1036,79.428572,91.81492363824223,12.386351638242232
31869,"Disgaea 5: Alliance of Vengeance Arrange","Tenpei Sato","Scandal",3.9777777,1036,79.555554,91.91501727422427,12.359463274224268
